/admin/images,10.039035
/admin/images,9.577302
/admin/images,15.987203
/admin/images,12.081651
/admin/images,12.376194
/admin/images,22.149519
/admin/images,11.202939
/admin/images,9.514209
/admin/images,10.151642
/admin/images,9.945332
/admin/images,9.322829
/admin/images,9.939016
/admin/images,17.122606
/admin/images,10.865598
/admin/images,11.079983
/admin/images,9.423404
/admin/images,11.958958
/admin/images,9.429312
/admin/images,16.520464
/admin/images,11.46232
/admin/images,13.371781
/admin/images,9.474221
/admin/images,9.406122
/admin/images,10.957219
/admin/images,10.341977
/admin/images,19.136215
/admin/images,12.843585
/admin/images,10.450977
/admin/images,9.671296
/admin/images,16.699569
/admin/images,16.166169
/admin/images,12.415705
/admin/images,10.019782
/admin/images,10.169014
/admin/images,9.707693
/admin/images,9.334635
/admin/images,9.432817
/admin/images,9.346145
/admin/images,12.676675
/admin/images,11.474055
/admin/images,9.249563
/admin/images,16.052827
/admin/images,12.132573
/admin/images,9.444443
/admin/images,12.329871
/admin/images,9.575255
/admin/images,11.23658
/admin/images,9.319807
/admin/images,9.240392
/admin/images,11.636545
/admin/images,13.65228
/admin/images,10.306846
/admin/images,10.225611
/admin/images,9.525284
/admin/images,9.555453
/admin/images,9.904054
/admin/images,16.726362
/admin/images,9.610848
/admin/images,10.761061
/admin/images,15.464549
/admin/images,18.066337
/admin/images,15.573536
/admin/images,10.204606
/admin/images,13.310245
/admin/images,9.506048
/admin/images,10.600515
/admin/images,10.397293
/admin/images,9.612274
/admin/images,9.59988
/admin/images,22.543917
/admin/images,17.348908
/admin/images,16.078327
/admin/images,9.717071
/admin/images,9.451091
/admin/images,10.04945
/admin/images,9.36214
/admin/images,12.829901
/admin/images,9.314342
/admin/images,10.551687
/admin/images,9.92821
/admin/images,9.978013
/admin/images,10.218947
/admin/images,12.441151
/admin/images,9.432037
/admin/images,9.719294
/admin/images,9.929628
/admin/images,10.641768
/admin/images,9.359692
/admin/images,16.154141
/admin/images,15.093502
/admin/images,9.48419
/admin/images,9.698124
/admin/images,10.009584
/admin/images,9.527484
/admin/images,10.053752
/admin/images,12.404789
/admin/images,9.349826
/admin/images,9.554588
/admin/images,9.567854
/admin/images,10.53758
/admin/images/history/:id,1.266566
/admin/images/history/:id,1.157687
/admin/images/history/:id,1.356144
/admin/images/history/:id,1.072201
/admin/images/history/:id,1.163301
/admin/images/history/:id,1.374433
/admin/images/history/:id,1.163766
/admin/images/history/:id,1.346723
/admin/images/history/:id,1.278176
/admin/images/history/:id,1.157076
/admin/images/history/:id,1.301082
/admin/images/history/:id,1.233304
/admin/images/history/:id,1.407833
/admin/images/history/:id,1.091756
/admin/images/history/:id,1.311993
/admin/images/history/:id,1.541054
/admin/images/history/:id,1.577257
/admin/images/history/:id,1.411834
/admin/images/history/:id,1.464467
/admin/images/history/:id,2.583091
/admin/images/history/:id,1.350092
/admin/images/history/:id,1.153933
/admin/images/history/:id,1.386315
/admin/images/history/:id,1.577493
/admin/images/history/:id,1.289428
/admin/images/history/:id,1.469396
/admin/images/history/:id,1.306404
/admin/images/history/:id,1.963782
/admin/images/history/:id,1.195345
/admin/images/history/:id,1.186458
/admin/images/history/:id,1.514474
/admin/images/history/:id,1.181428
/admin/images/history/:id,1.576136
/admin/images/history/:id,1.255277
/admin/images/history/:id,1.14262
/admin/images/history/:id,1.468443
/admin/images/history/:id,1.229649
/admin/images/history/:id,1.143987
/admin/images/history/:id,1.162053
/admin/images/history/:id,1.653901
/admin/images/history/:id,1.365981
/admin/images/history/:id,1.632318
/admin/images/history/:id,1.605284
/admin/images/history/:id,1.335162
/admin/images/history/:id,1.406968
/admin/images/history/:id,1.345698
/admin/images/history/:id,1.416825
/admin/images/history/:id,1.379865
/admin/images/history/:id,1.232927
/admin/images/history/:id,1.112087
/admin/images/history/:id,1.215733
/admin/images/history/:id,1.415059
/admin/images/history/:id,1.079519
/admin/images/history/:id,1.373365
/admin/images/history/:id,1.115946
/admin/images/history/:id,1.404761
/admin/images/history/:id,1.295192
/admin/images/history/:id,1.826324
/admin/images/history/:id,1.228364
/admin/images/history/:id,1.482034
/admin/images/history/:id,1.350255
/admin/images/history/:id,1.486424
/admin/images/history/:id,1.125327
/admin/images/history/:id,1.211274
/admin/images/history/:id,1.940477
/admin/images/history/:id,3.015381
/admin/images/history/:id,1.291895
/admin/images/history/:id,1.337947
/admin/images/history/:id,1.414121
/admin/images/history/:id,1.132496
/admin/images/history/:id,1.517541
/admin/images/history/:id,1.16075
/admin/images/history/:id,1.1096
/admin/images/history/:id,1.081246
/admin/images/history/:id,1.363026
/admin/images/history/:id,1.265066
/admin/images/history/:id,1.391011
/admin/images/history/:id,1.514534
/admin/images/history/:id,1.378561
/admin/images/history/:id,1.464502
/admin/images/history/:id,1.265552
/admin/images/history/:id,1.834267
/admin/images/history/:id,1.426911
/admin/images/history/:id,1.239227
/admin/images/history/:id,1.134579
/admin/images/history/:id,1.170437
/admin/images/history/:id,1.385065
/admin/images/history/:id,1.434022
/admin/images/history/:id,1.933633
/admin/images/history/:id,1.332141
/admin/images/history/:id,1.131667
/admin/images/history/:id,1.411464
/admin/images/history/:id,1.247152
/admin/images/history/:id,1.462859
/admin/images/history/:id,2.173628
/admin/images/history/:id,1.102209
/admin/images/history/:id,1.37905
/admin/images/history/:id,1.267305
/admin/images/history/:id,1.427538
/admin/images/history/:id,1.263039
